"set" "ID" "activity" "feature" "mean"
"13301" "train" 29 "LAYING" "fBodyAccJerk-mean()-Z" -0.992018447826087
"13302" "train" 29 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.138616312664928
"13303" "train" 29 "LAYING" "fBodyAccJerk-meanFreq()-Y" 0.134734984846377
"13304" "train" 29 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.165235128105797
"13305" "train" 29 "LAYING" "fBodyGyro-mean()-X" -0.99312260884058
"13306" "train" 29 "LAYING" "fBodyGyro-mean()-Y" -0.993696336521739
"13307" "train" 29 "LAYING" "fBodyGyro-mean()-Z" -0.976184322608696
"13308" "train" 29 "LAYING" "fBodyGyro-meanFreq()-X" 0.23594998557971
"13309" "train" 29 "LAYING" "fBodyGyro-meanFreq()-Y" 0.0401385255637681
"13310" "train" 29 "LAYING" "fBodyGyro-meanFreq()-Z" 0.250307629215942
"13311" "train" 29 "LAYING" "fBodyAccMag-mean()" -0.986800645362319
"13312" "train" 29 "LAYING" "fBodyAccMag-meanFreq()" 0.435846931652174
"13313" "train" 29 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.993998275797101
"13314" "train" 29 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.488088499666667
"13315" "train" 29 "LAYING" "fBodyBodyGyroMag-mean()" -0.98400134173913
"13316" "train" 29 "LAYING" "fBodyBodyGyroMag-meanFreq()" 0.233760096173913
"13317" "train" 29 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.997617389275362
"13318" "train" 29 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.426301679855072
"13319" "train" 29 "LAYING" "tBodyAcc-std()-X" -0.984219555507246
"13320" "train" 29 "LAYING" "tBodyAcc-std()-Y" -0.990240946666667
"13321" "train" 29 "LAYING" "tBodyAcc-std()-Z" -0.987255149855072
"13322" "train" 29 "LAYING" "tGravityAcc-std()-X" -0.972939889855073
"13323" "train" 29 "LAYING" "tGravityAcc-std()-Y" -0.99424764884058
"13324" "train" 29 "LAYING" "tGravityAcc-std()-Z" -0.98577817826087
"13325" "train" 29 "LAYING" "tBodyAccJerk-std()-X" -0.99200598942029
"13326" "train" 29 "LAYING" "tBodyAccJerk-std()-Y" -0.989513565652174
"13327" "train" 29 "LAYING" "tBodyAccJerk-std()-Z" -0.993288313333333
"13328" "train" 29 "LAYING" "tBodyGyro-std()-X" -0.994276591304348
"13329" "train" 29 "LAYING" "tBodyGyro-std()-Y" -0.992750957826087
"13330" "train" 29 "LAYING" "tBodyGyro-std()-Z" -0.97499461942029
"13331" "train" 29 "LAYING" "tBodyGyroJerk-std()-X" -0.99654254057971
"13332" "train" 29 "LAYING" "tBodyGyroJerk-std()-Y" -0.997081575652174
"13333" "train" 29 "LAYING" "tBodyGyroJerk-std()-Z" -0.995380794637681
"13334" "train" 29 "LAYING" "tBodyAccMag-std()" -0.981572147681159
"13335" "train" 29 "LAYING" "tGravityAccMag-std()" -0.981572147681159
"13336" "train" 29 "LAYING" "tBodyAccJerkMag-std()" -0.994646916811594
"13337" "train" 29 "LAYING" "tBodyGyroMag-std()" -0.977040093043478
"13338" "train" 29 "LAYING" "tBodyGyroJerkMag-std()" -0.997666071594203
"13339" "train" 29 "LAYING" "fBodyAcc-std()-X" -0.983432309130435
"13340" "train" 29 "LAYING" "fBodyAcc-std()-Y" -0.990680395362319
"13341" "train" 29 "LAYING" "fBodyAcc-std()-Z" -0.986378776086957
"13342" "train" 29 "LAYING" "fBodyAccJerk-std()-X" -0.99254347826087
"13343" "train" 29 "LAYING" "fBodyAccJerk-std()-Y" -0.990468082753623
"13344" "train" 29 "LAYING" "fBodyAccJerk-std()-Z" -0.993107759855072
"13345" "train" 29 "LAYING" "fBodyGyro-std()-X" -0.994652185217391
"13346" "train" 29 "LAYING" "fBodyGyro-std()-Y" -0.992240785652174
"13347" "train" 29 "LAYING" "fBodyGyro-std()-Z" -0.976858964492754
"13348" "train" 29 "LAYING" "fBodyAccMag-std()" -0.981599783623188
"13349" "train" 29 "LAYING" "fBodyBodyAccJerkMag-std()" -0.994366667681159
"13350" "train" 29 "LAYING" "fBodyBodyGyroMag-std()" -0.976679046231884
"13351" "train" 29 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.99758523057971
"13352" "train" 29 "SITTING" "tBodyAcc-mean()-X" 0.2771799775
"13353" "train" 29 "SITTING" "tBodyAcc-mean()-Y" -0.016630680375
"13354" "train" 29 "SITTING" "tBodyAcc-mean()-Z" -0.1104118192
"13355" "train" 29 "SITTING" "tGravityAcc-mean()-X" 0.891563755166667
"13356" "train" 29 "SITTING" "tGravityAcc-mean()-Y" 0.1556594569
"13357" "train" 29 "SITTING" "tGravityAcc-mean()-Z" 0.286256063666667
"13358" "train" 29 "SITTING" "tBodyAccJerk-mean()-X" 0.0745438102516667
"13359" "train" 29 "SITTING" "tBodyAccJerk-mean()-Y" 0.00598531404666667
"13360" "train" 29 "SITTING" "tBodyAccJerk-mean()-Z" 0.003167700952
"13361" "train" 29 "SITTING" "tBodyGyro-mean()-X" -0.0379271112333333
"13362" "train" 29 "SITTING" "tBodyGyro-mean()-Y" -0.0755797672133333
"13363" "train" 29 "SITTING" "tBodyGyro-mean()-Z" 0.0580495969166667
"13364" "train" 29 "SITTING" "tBodyGyroJerk-mean()-X" -0.0953636995833333
"13365" "train" 29 "SITTING" "tBodyGyroJerk-mean()-Y" -0.040001843485
"13366" "train" 29 "SITTING" "tBodyGyroJerk-mean()-Z" -0.047000897695
"13367" "train" 29 "SITTING" "tBodyAccMag-mean()" -0.978017021833333
"13368" "train" 29 "SITTING" "tGravityAccMag-mean()" -0.978017021833333
"13369" "train" 29 "SITTING" "tBodyAccJerkMag-mean()" -0.990719807666667
"13370" "train" 29 "SITTING" "tBodyGyroMag-mean()" -0.962377332166667
"13371" "train" 29 "SITTING" "tBodyGyroJerkMag-mean()" -0.995392308166667
"13372" "train" 29 "SITTING" "fBodyAcc-mean()-X" -0.991093963666667
"13373" "train" 29 "SITTING" "fBodyAcc-mean()-Y" -0.969609501666667
"13374" "train" 29 "SITTING" "fBodyAcc-mean()-Z" -0.975623030833333
"13375" "train" 29 "SITTING" "fBodyAcc-meanFreq()-X" -0.02866874131
"13376" "train" 29 "SITTING" "fBodyAcc-meanFreq()-Y" 0.107609317655
"13377" "train" 29 "SITTING" "fBodyAcc-meanFreq()-Z" 0.210335313366667
"13378" "train" 29 "SITTING" "fBodyAccJerk-mean()-X" -0.993445760166667
"13379" "train" 29 "SITTING" "fBodyAccJerk-mean()-Y" -0.983883193
"13380" "train" 29 "SITTING" "fBodyAccJerk-mean()-Z" -0.988470241
"13381" "train" 29 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.277955332916667
"13382" "train" 29 "SITTING" "fBodyAccJerk-meanFreq()-Y" 0.0277396724596667
"13383" "train" 29 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.11719232372
"13384" "train" 29 "SITTING" "fBodyGyro-mean()-X" -0.988393569
"13385" "train" 29 "SITTING" "fBodyGyro-mean()-Y" -0.990329245333333
"13386" "train" 29 "SITTING" "fBodyGyro-mean()-Z" -0.9739335945
"13387" "train" 29 "SITTING" "fBodyGyro-meanFreq()-X" 0.0698387733133333
"13388" "train" 29 "SITTING" "fBodyGyro-meanFreq()-Y" -0.173147233958333
"13389" "train" 29 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0194301189816667
"13390" "train" 29 "SITTING" "fBodyAccMag-mean()" -0.973346531833333
"13391" "train" 29 "SITTING" "fBodyAccMag-meanFreq()" 0.250970927783333
"13392" "train" 29 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.990093703833333
"13393" "train" 29 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.33623279745
"13394" "train" 29 "SITTING" "fBodyBodyGyroMag-mean()" -0.980269425833333
"13395" "train" 29 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.0696604205566667
"13396" "train" 29 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.995063049
"13397" "train" 29 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.3077908781325
"13398" "train" 29 "SITTING" "tBodyAcc-std()-X" -0.9907450195
"13399" "train" 29 "SITTING" "tBodyAcc-std()-Y" -0.963222497833333
"13400" "train" 29 "SITTING" "tBodyAcc-std()-Z" -0.968063878166667
"13401" "train" 29 "SITTING" "tGravityAcc-std()-X" -0.984679151833333
"13402" "train" 29 "SITTING" "tGravityAcc-std()-Y" -0.973604289833333
"13403" "train" 29 "SITTING" "tGravityAcc-std()-Z" -0.966032045333333
"13404" "train" 29 "SITTING" "tBodyAccJerk-std()-X" -0.993525560333333
"13405" "train" 29 "SITTING" "tBodyAccJerk-std()-Y" -0.9840551
"13406" "train" 29 "SITTING" "tBodyAccJerk-std()-Z" -0.990168733
"13407" "train" 29 "SITTING" "tBodyGyro-std()-X" -0.990178704833333
"13408" "train" 29 "SITTING" "tBodyGyro-std()-Y" -0.988334019666667
"13409" "train" 29 "SITTING" "tBodyGyro-std()-Z" -0.971227991666667
"13410" "train" 29 "SITTING" "tBodyGyroJerk-std()-X" -0.9933220295
"13411" "train" 29 "SITTING" "tBodyGyroJerk-std()-Y" -0.995319164666667
"13412" "train" 29 "SITTING" "tBodyGyroJerk-std()-Z" -0.9928337675
"13413" "train" 29 "SITTING" "tBodyAccMag-std()" -0.9692903165
"13414" "train" 29 "SITTING" "tGravityAccMag-std()" -0.9692903165
"13415" "train" 29 "SITTING" "tBodyAccJerkMag-std()" -0.990531729333333
"13416" "train" 29 "SITTING" "tBodyGyroMag-std()" -0.971578024666667
"13417" "train" 29 "SITTING" "tBodyGyroJerkMag-std()" -0.994905344
"13418" "train" 29 "SITTING" "fBodyAcc-std()-X" -0.990617521
"13419" "train" 29 "SITTING" "fBodyAcc-std()-Y" -0.961693949333333
"13420" "train" 29 "SITTING" "fBodyAcc-std()-Z" -0.965800974333333
"13421" "train" 29 "SITTING" "fBodyAccJerk-std()-X" -0.9942201755
"13422" "train" 29 "SITTING" "fBodyAccJerk-std()-Y" -0.985493318833333
"13423" "train" 29 "SITTING" "fBodyAccJerk-std()-Z" -0.990445861666667
"13424" "train" 29 "SITTING" "fBodyGyro-std()-X" -0.990727755166667
"13425" "train" 29 "SITTING" "fBodyGyro-std()-Y" -0.987259808666667
"13426" "train" 29 "SITTING" "fBodyGyro-std()-Z" -0.972912517166667
"13427" "train" 29 "SITTING" "fBodyAccMag-std()" -0.971218019833333
"13428" "train" 29 "SITTING" "fBodyBodyAccJerkMag-std()" -0.989822909333333
"13429" "train" 29 "SITTING" "fBodyBodyGyroMag-std()" -0.971011373
"13430" "train" 29 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.994742028
"13431" "train" 29 "STANDING" "tBodyAcc-mean()-X" 0.277965065846154
"13432" "train" 29 "STANDING" "tBodyAcc-mean()-Y" -0.0172605869061538
"13433" "train" 29 "STANDING" "tBodyAcc-mean()-Z" -0.108659067476923
"13434" "train" 29 "STANDING" "tGravityAcc-mean()-X" 0.974508732
"13435" "train" 29 "STANDING" "tGravityAcc-mean()-Y" -0.05848715356
"13436" "train" 29 "STANDING" "tGravityAcc-mean()-Z" 0.0316145849747692
"13437" "train" 29 "STANDING" "tBodyAccJerk-mean()-X" 0.0753052530307692
"13438" "train" 29 "STANDING" "tBodyAccJerk-mean()-Y" 0.0115104978664615
"13439" "train" 29 "STANDING" "tBodyAccJerk-mean()-Z" 0.000332894985246154
"13440" "train" 29 "STANDING" "tBodyGyro-mean()-X" -0.0276075573307692
"13441" "train" 29 "STANDING" "tBodyGyro-mean()-Y" -0.0721060679123077
"13442" "train" 29 "STANDING" "tBodyGyro-mean()-Z" 0.0827583768461538
"13443" "train" 29 "STANDING" "tBodyGyroJerk-mean()-X" -0.0988701505538462
"13444" "train" 29 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0405110578461538
"13445" "train" 29 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0544926306307692
"13446" "train" 29 "STANDING" "tBodyAccMag-mean()" -0.984745318923077
"13447" "train" 29 "STANDING" "tGravityAccMag-mean()" -0.984745318923077
"13448" "train" 29 "STANDING" "tBodyAccJerkMag-mean()" -0.990785419538462
"13449" "train" 29 "STANDING" "tBodyGyroMag-mean()" -0.980657340461539
"13450" "train" 29 "STANDING" "tBodyGyroJerkMag-mean()" -0.992144698923077
"13451" "train" 29 "STANDING" "fBodyAcc-mean()-X" -0.995024039692308
"13452" "train" 29 "STANDING" "fBodyAcc-mean()-Y" -0.973345770461538
"13453" "train" 29 "STANDING" "fBodyAcc-mean()-Z" -0.984096024769231
"13454" "train" 29 "STANDING" "fBodyAcc-meanFreq()-X" 0.128678489443077
"13455" "train" 29 "STANDING" "fBodyAcc-meanFreq()-Y" 0.00473420032492308
"13456" "train" 29 "STANDING" "fBodyAcc-meanFreq()-Z" 0.174524531548
"13457" "train" 29 "STANDING" "fBodyAccJerk-mean()-X" -0.993736906
"13458" "train" 29 "STANDING" "fBodyAccJerk-mean()-Y" -0.983194980615385
"13459" "train" 29 "STANDING" "fBodyAccJerk-mean()-Z" -0.988541579384615
"13460" "train" 29 "STANDING" "fBodyAccJerk-meanFreq()-X" 0.303254910076923
"13461" "train" 29 "STANDING" "fBodyAccJerk-meanFreq()-Y" -0.0558737239646154
"13462" "train" 29 "STANDING" "fBodyAccJerk-meanFreq()-Z" 0.148596745
"13463" "train" 29 "STANDING" "fBodyGyro-mean()-X" -0.974485449538462
"13464" "train" 29 "STANDING" "fBodyGyro-mean()-Y" -0.991586674
"13465" "train" 29 "STANDING" "fBodyGyro-mean()-Z" -0.983654714461538
"13466" "train" 29 "STANDING" "fBodyGyro-meanFreq()-X" -0.105103421435385
"13467" "train" 29 "STANDING" "fBodyGyro-meanFreq()-Y" -0.149854192615385
"13468" "train" 29 "STANDING" "fBodyGyro-meanFreq()-Z" -0.0235538798892308
"13469" "train" 29 "STANDING" "fBodyAccMag-mean()" -0.984548094769231
"13470" "train" 29 "STANDING" "fBodyAccMag-meanFreq()" 0.179958311861538
"13471" "train" 29 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.989793892615385
"13472" "train" 29 "STANDING" "fBodyBodyAccJerkMag-meanFreq()" 0.388020547984615
"13473" "train" 29 "STANDING" "fBodyBodyGyroMag-mean()" -0.980879722923077
"13474" "train" 29 "STANDING" "fBodyBodyGyroMag-meanFreq()" -0.0723347010092308
"13475" "train" 29 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.991672052
"13476" "train" 29 "STANDING" "fBodyBodyGyroJerkMag-meanFreq()" 0.219867066
"13477" "train" 29 "STANDING" "tBodyAcc-std()-X" -0.996068635384615
"13478" "train" 29 "STANDING" "tBodyAcc-std()-Y" -0.969295721076923
"13479" "train" 29 "STANDING" "tBodyAcc-std()-Z" -0.980207488923077
"13480" "train" 29 "STANDING" "tGravityAcc-std()-X" -0.996764227384615
"13481" "train" 29 "STANDING" "tGravityAcc-std()-Y" -0.985134032307692
"13482" "train" 29 "STANDING" "tGravityAcc-std()-Z" -0.984464543538462
"13483" "train" 29 "STANDING" "tBodyAccJerk-std()-X" -0.993652820615385
"13484" "train" 29 "STANDING" "tBodyAccJerk-std()-Y" -0.983338157846154
"13485" "train" 29 "STANDING" "tBodyAccJerk-std()-Z" -0.990593859692308
"13486" "train" 29 "STANDING" "tBodyGyro-std()-X" -0.977994819846154
"13487" "train" 29 "STANDING" "tBodyGyro-std()-Y" -0.990364876307692
"13488" "train" 29 "STANDING" "tBodyGyro-std()-Z" -0.983368643230769
"13489" "train" 29 "STANDING" "tBodyGyroJerk-std()-X" -0.983293061692308
"13490" "train" 29 "STANDING" "tBodyGyroJerk-std()-Y" -0.995533113076923
"13491" "train" 29 "STANDING" "tBodyGyroJerk-std()-Z" -0.990685705384615
"13492" "train" 29 "STANDING" "tBodyAccMag-std()" -0.981745712923077
"13493" "train" 29 "STANDING" "tGravityAccMag-std()" -0.981745712923077
"13494" "train" 29 "STANDING" "tBodyAccJerkMag-std()" -0.990495689538462
"13495" "train" 29 "STANDING" "tBodyGyroMag-std()" -0.975358665384615
"13496" "train" 29 "STANDING" "tBodyGyroJerkMag-std()" -0.991453632153846
"13497" "train" 29 "STANDING" "fBodyAcc-std()-X" -0.996604570307692
"13498" "train" 29 "STANDING" "fBodyAcc-std()-Y" -0.968278553076923
"13499" "train" 29 "STANDING" "fBodyAcc-std()-Z" -0.978802973692308
"13500" "train" 29 "STANDING" "fBodyAccJerk-std()-X" -0.994123423538462
"13501" "train" 29 "STANDING" "fBodyAccJerk-std()-Y" -0.984782782307692
"13502" "train" 29 "STANDING" "fBodyAccJerk-std()-Z" -0.991316374615385
"13503" "train" 29 "STANDING" "fBodyGyro-std()-X" -0.979162564923077
"13504" "train" 29 "STANDING" "fBodyGyro-std()-Y" -0.989643721230769
"13505" "train" 29 "STANDING" "fBodyGyro-std()-Z" -0.984714226461538
"13506" "train" 29 "STANDING" "fBodyAccMag-std()" -0.982247716
"13507" "train" 29 "STANDING" "fBodyBodyAccJerkMag-std()" -0.990327934615385
"13508" "train" 29 "STANDING" "fBodyBodyGyroMag-std()" -0.975938728769231
"13509" "train" 29 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.991516778307692
"13510" "train" 29 "WALKING" "tBodyAcc-mean()-X" 0.271999916792453
"13511" "train" 29 "WALKING" "tBodyAcc-mean()-Y" -0.0162915600588679
"13512" "train" 29 "WALKING" "tBodyAcc-mean()-Z" -0.106632427301887
"13513" "train" 29 "WALKING" "tGravityAcc-mean()-X" 0.96237438509434
"13514" "train" 29 "WALKING" "tGravityAcc-mean()-Y" -0.127318078679245
"13515" "train" 29 "WALKING" "tGravityAcc-mean()-Z" 0.0955792142264151
"13516" "train" 29 "WALKING" "tBodyAccJerk-mean()-X" 0.0853743348528302
"13517" "train" 29 "WALKING" "tBodyAccJerk-mean()-Y" 0.0223870454150943
"13518" "train" 29 "WALKING" "tBodyAccJerk-mean()-Z" 0.00941547304716981
"13519" "train" 29 "WALKING" "tBodyGyro-mean()-X" -0.00795668167188679
"13520" "train" 29 "WALKING" "tBodyGyro-mean()-Y" -0.081960153154717
"13521" "train" 29 "WALKING" "tBodyGyro-mean()-Z" 0.0856852236188679
"13522" "train" 29 "WALKING" "tBodyGyroJerk-mean()-X" -0.10688830318283
"13523" "train" 29 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0479898124113208
"13524" "train" 29 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0392368986679245
"13525" "train" 29 "WALKING" "tBodyAccMag-mean()" -0.0955213393716981
"13526" "train" 29 "WALKING" "tGravityAccMag-mean()" -0.0955213393716981
"13527" "train" 29 "WALKING" "tBodyAccJerkMag-mean()" -0.240231677415094
"13528" "train" 29 "WALKING" "tBodyGyroMag-mean()" -0.28057326754717
"13529" "train" 29 "WALKING" "tBodyGyroJerkMag-mean()" -0.506242118113208
"13530" "train" 29 "WALKING" "fBodyAcc-mean()-X" -0.135819505761321
"13531" "train" 29 "WALKING" "fBodyAcc-mean()-Y" -0.0349642325433962
"13532" "train" 29 "WALKING" "fBodyAcc-mean()-Z" -0.279734839433962
"13533" "train" 29 "WALKING" "fBodyAcc-meanFreq()-X" -0.313574137584906
"13534" "train" 29 "WALKING" "fBodyAcc-meanFreq()-Y" 0.232676315733962
"13535" "train" 29 "WALKING" "fBodyAcc-meanFreq()-Z" 0.120197007067925
"13536" "train" 29 "WALKING" "fBodyAccJerk-mean()-X" -0.210469887150943
"13537" "train" 29 "WALKING" "fBodyAccJerk-mean()-Y" -0.0880213408433962
"13538" "train" 29 "WALKING" "fBodyAccJerk-mean()-Z" -0.394877826981132
"13539" "train" 29 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.201300454630189
"13540" "train" 29 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.0699038849622642
"13541" "train" 29 "WALKING" "fBodyAccJerk-meanFreq()-Z" 0.00648587851509434
"13542" "train" 29 "WALKING" "fBodyGyro-mean()-X" -0.431490048490566
"13543" "train" 29 "WALKING" "fBodyGyro-mean()-Y" -0.362232316226415
"13544" "train" 29 "WALKING" "fBodyGyro-mean()-Z" -0.397277495471698
"13545" "train" 29 "WALKING" "fBodyGyro-meanFreq()-X" 0.180832984196226
"13546" "train" 29 "WALKING" "fBodyGyro-meanFreq()-Y" -0.362824434528302
"13547" "train" 29 "WALKING" "fBodyGyro-meanFreq()-Z" 0.0619511792726415
"13548" "train" 29 "WALKING" "fBodyAccMag-mean()" -0.235683305566038
"13549" "train" 29 "WALKING" "fBodyAccMag-meanFreq()" 0.0998266557713208
"13550" "train" 29 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.108978206490566
"13551" "train" 29 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" -0.0437918181396792
"13552" "train" 29 "WALKING" "fBodyBodyGyroMag-mean()" -0.416817853396226
"13553" "train" 29 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.0351798881018868
"13554" "train" 29 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.628501115849057
"13555" "train" 29 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0796848521886792
"13556" "train" 29 "WALKING" "tBodyAcc-std()-X" -0.174337940226415
"13557" "train" 29 "WALKING" "tBodyAcc-std()-Y" -0.0917540612869811
"13558" "train" 29 "WALKING" "tBodyAcc-std()-Z" -0.242828038264151
"13559" "train" 29 "WALKING" "tGravityAcc-std()-X" -0.978253538867925
"13560" "train" 29 "WALKING" "tGravityAcc-std()-Y" -0.975272848113208
"13561" "train" 29 "WALKING" "tGravityAcc-std()-Z" -0.945981437169811
"13562" "train" 29 "WALKING" "tBodyAccJerk-std()-X" -0.22143354279434
"13563" "train" 29 "WALKING" "tBodyAccJerk-std()-Y" -0.087174644469434
"13564" "train" 29 "WALKING" "tBodyAccJerk-std()-Z" -0.461758009811321
"13565" "train" 29 "WALKING" "tBodyGyro-std()-X" -0.598868670943396
"13566" "train" 29 "WALKING" "tBodyGyro-std()-Y" -0.181802636566038
"13567" "train" 29 "WALKING" "tBodyGyro-std()-Z" -0.430232441132075
"13568" "train" 29 "WALKING" "tBodyGyroJerk-std()-X" -0.395909621509434
"13569" "train" 29 "WALKING" "tBodyGyroJerk-std()-Y" -0.587944298490566
"13570" "train" 29 "WALKING" "tBodyGyroJerk-std()-Z" -0.504130088679245
"13571" "train" 29 "WALKING" "tBodyAccMag-std()" -0.262695063584906
"13572" "train" 29 "WALKING" "tGravityAccMag-std()" -0.262695063584906
"13573" "train" 29 "WALKING" "tBodyAccJerkMag-std()" -0.133036273622642
"13574" "train" 29 "WALKING" "tBodyGyroMag-std()" -0.358814096603774
"13575" "train" 29 "WALKING" "tBodyGyroJerkMag-std()" -0.612222937169811
"13576" "train" 29 "WALKING" "fBodyAcc-std()-X" -0.190355976849057
"13577" "train" 29 "WALKING" "fBodyAcc-std()-Y" -0.182068539584906
"13578" "train" 29 "WALKING" "fBodyAcc-std()-Z" -0.283348100981132
"13579" "train" 29 "WALKING" "fBodyAccJerk-std()-X" -0.307336669773585
"13580" "train" 29 "WALKING" "fBodyAccJerk-std()-Y" -0.155020660771698
"13581" "train" 29 "WALKING" "fBodyAccJerk-std()-Z" -0.529034897169811
"13582" "train" 29 "WALKING" "fBodyGyro-std()-X" -0.654313559056604
"13583" "train" 29 "WALKING" "fBodyGyro-std()-Y" -0.0941359695075472
"13584" "train" 29 "WALKING" "fBodyGyro-std()-Z" -0.494117483018868
"13585" "train" 29 "WALKING" "fBodyAccMag-std()" -0.393257505471698
"13586" "train" 29 "WALKING" "fBodyBodyAccJerkMag-std()" -0.169506499226415
"13587" "train" 29 "WALKING" "fBodyBodyGyroMag-std()" -0.429156830566038
"13588" "train" 29 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.618667722641509
"13589" "train" 29 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.293140441083333
"13590" "train" 29 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.01494121505625
"13591" "train" 29 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.0981339984895833
"13592" "train" 29 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.948486215
"13593" "train" 29 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0760962952291667
"13594" "train" 29 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0919650454166667
"13595" "train" 29 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.0636871965479167
"13596" "train" 29 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.000621016968750005
"13597" "train" 29 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" -0.0140642983104167
"13598" "train" 29 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.0374126070957292
"13599" "train" 29 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.0851045889895833
"13600" "train" 29 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0822244074666667
"13601" "train" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0743986469979167
"13602" "train" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0671482305364583
"13603" "train" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0359648430270833
"13604" "train" 29 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.103705165666667
"13605" "train" 29 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.103705165666667
"13606" "train" 29 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" -0.138637624454167
"13607" "train" 29 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.122968108816667
"13608" "train" 29 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.539174456458333
"13609" "train" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.110663200244167
"13610" "train" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" -0.02122937175
"13611" "train" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.266692150208333
"13612" "train" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.403870434583333
"13613" "train" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.1828974943125
"13614" "train" 29 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.045375675810625
